Momentum,Volatilite,Regime,Beta,Avg_Volume,ADX,cible,date,ticker
0.26511673396374125,0.38685148354503784,0.04926193045662443,0.9504319176300132,1745361.156862745,44.0684577649033,0.014890714697780139,2010-01-31,AC.PA
0.2528552230392296,0.5182289264003204,0.0065487160564240655,1.5770394263800793,6423380.960784313,44.73232585779156,-0.0454544363321554,2010-01-31,ACA.PA
0.39808260071490675,0.3083150188960836,0.0498035602589309,0.9526263801624825,1806316.3372549019,18.884938534166565,0.13923875343579217,2010-01-31,AI.PA
0.05368713530804414,0.40490938839596285,0.0069898491533705144,0.9695615035983265,2648389.2352941176,29.346562701822513,0.0672534771593365,2010-01-31,AIR.PA
0.12662422665330375,0.261813355364667,0.040307985332539965,0.5571025392340174,2887248.1843137257,54.80852156151395,0.03631312673943565,2010-01-31,BN.PA
0.7751891807890035,0.5347375596978723,0.00828710789701468,1.6738122410155476,4575305.803921568,21.68196146710627,0.018791934362555107,2010-01-31,BNP.PA
0.20919466600978653,0.31818539550100533,0.02259531243917206,0.5584418922765788,866827.1372549019,62.15919996619358,0.06523593933036631,2010-01-31,BVI.PA
0.3669409202573455,0.2956411493807522,0.015253959098455559,0.6659046794043845,2984441.3843137254,48.627913658948586,-0.04117150296876426,2010-01-31,CA.PA
0.23522410578254083,0.37437610101558033,0.06392432929393632,0.9890671923510781,1219207.3411764705,68.40802702192924,0.048659458248125675,2010-01-31,CAP.PA
0.295359469173641,0.5788239384658631,0.00453744224344162,1.75920791859051,9965545.121568628,31.707091764677102,-0.014333081916750978,2010-01-31,CS.PA
0.5640813232308297,0.3642197802880906,0.014307062215207191,1.2730226906783917,2125908.003921569,21.983616646009096,-0.009275978823300002,2010-01-31,DG.PA
0.42780091613937254,0.2620642580384416,0.08370890407534308,0.5975770441572663,2509280.274509804,66.95661658008477,0.014753710672093634,2010-01-31,DSY.PA
0.43748107700441907,0.19965409975750087,0.027076461179288934,0.33850691625039503,655642.4862745098,28.687327508292782,0.05201291857613133,2010-01-31,EL.PA
0.40416375242675584,0.434806715742467,0.012250818956012401,1.373100710066691,1523223.0784313725,44.36691196270672,-0.05507386345757814,2010-01-31,EN.PA
-0.013560462830654152,0.3222407351206186,0.00446707850995651,0.7943562149256812,4805564.121568628,22.64335956500318,-0.016411292667756316,2010-01-31,ENGI.PA
0.0025438021047290427,0.47213030442354037,0.9981051108040744,0.566746923343547,409689.5294117647,60.88861313167595,-0.10422525897371948,2010-01-31,ERF.PA
0.3922033380712222,0.5125910470187292,0.01256091968145909,1.4439569935298322,3974314.439215686,14.704393633915597,-0.042767328690370365,2010-01-31,GLE.PA
-0.02299464245335958,0.26333581700060155,0.06638522859687516,0.36015427500096,584581.0274509804,47.79601237125908,-0.10628892436652981,2010-01-31,HO.PA
1.3634434597547727,0.4104939883199152,0.010204155386130453,1.066012268523418,671005.3137254902,62.018155694968556,-0.04703239497481004,2010-01-31,KER.PA
0.6616717788275193,0.3860013475438527,0.7564038033516212,1.0597737739303164,492240.0705882353,79.64308248414694,0.10050254643817724,2010-01-31,LR.PA
0.8951864945107286,0.34674592979255603,0.012077640006791623,1.0296264305624445,1290422.2980392156,35.117860355420326,0.0067031204535890065,2010-01-31,MC.PA
0.8778465597109537,0.48787901086166185,0.02714091806621885,1.434879142054997,4474583.250980392,51.14225360643685,-0.09021498231309011,2010-01-31,ML.PA
0.6655346705527501,0.619174203663234,0.006829441599297678,1.943950224274686,5588268.870588236,39.36790018800898,-0.01164716655939435,2010-01-31,MT.AS
0.509361726831359,0.2488359712147737,0.021854870686332597,0.6653555564381969,1008900.6196078431,34.01386794242211,-0.005624423514281163,2010-01-31,OR.PA
0.025310897276197952,0.21374457997746868,0.044298562115376125,0.47284633331333253,9468292.090196079,24.050161140704123,0.03609065284108737,2010-01-31,ORA.PA
0.6659674403339413,0.2895160240456149,0.02697363467401319,0.636631652323251,812043.1098039215,62.56237037728516,-0.02703596375242545,2010-01-31,PUB.PA
0.26934247940513534,0.3154786518468912,0.007365491380919691,0.5834238000645147,1108288.5607843138,31.091851795321258,-0.05110617388995897,2010-01-31,RI.PA
0.2766890526484782,0.2770881118574699,0.021687595402736508,0.5901561680043957,114149.49019607843,53.054036753863556,-0.006623335391628404,2010-01-31,RMS.PA
1.2598944797006695,0.608185097760424,0.0032433276853830145,1.7330139311061086,2909474.937254902,50.14571523214464,-0.11850530465846021,2010-01-31,RNO.PA
0.4751317383294511,0.44261098187007,0.01579904201453347,0.9399843301389392,760610.1372549019,55.780259086378535,0.21818802064078913,2010-01-31,SAF.PA
0.28243187726805075,0.27501854998074454,0.020439911752226977,0.5069628786539877,3745705.0196078434,63.74327538966447,0.002238777880504861,2010-01-31,SAN.PA
0.3619177970559255,0.5570487595743573,0.26346926173399277,1.737445214612206,3098336.062745098,18.98095952653338,-0.009469135491872449,2010-01-31,SGO.PA
1.1767556288721424,0.6991760659431663,0.49188380488936023,1.4854260957565322,5968.180392156863,35.654262429421486,-0.15016696370447657,2010-01-31,STLAP.PA
0.5263363373466035,0.45782825261751625,0.37504442767951557,1.1885603045801645,4785383.145098039,15.082627923910666,0.07380869197043038,2010-01-31,STMPA.PA
0.6033580536501617,0.38401686172864385,0.01831270068083104,1.2243835875701692,2471194.0705882353,25.00248910351967,0.045314943007977115,2010-01-31,SU.PA
0.12495917066393059,0.3243641659750452,0.8513629110145378,0.4980880250039688,249563.99215686275,61.55619440429011,-0.009938719749522984,2010-01-31,TEP.PA
0.13342579890736106,0.2796255102829495,0.016984161583036513,0.9438577680356469,6928412.164705883,27.624887801481094,-0.025446122045073682,2010-01-31,TTE.PA
0.4267827856093829,0.35790772606240107,0.020903024810415623,0.8252185817527161,2130921.501960784,57.29109273230391,-0.0012583396215987142,2010-01-31,VIE.PA
0.3997955760501808,0.37314462217122146,0.07122648815583653,0.9313968176873044,1709029.5725490197,26.22259429867729,0.10270564246466685,2010-02-28,AC.PA
0.4645641470663424,0.499258496985083,0.037187818855518,1.5558412501956078,6679981.176470588,31.608146620068666,0.1868130815781539,2010-02-28,ACA.PA
0.5619411151123099,0.289984222124248,0.8327723690529578,0.9618835563215389,1780495.5921568628,56.9190823274902,0.0133395978322699,2010-02-28,AI.PA
0.3217815746470605,0.3903976720635131,0.041748702907188635,0.9395020880861817,2666507.9294117647,32.68489053720073,-0.01715595977018547,2010-02-28,AIR.PA
0.2415667446754517,0.2543947673043119,0.01637081732102793,0.5779476216853084,2846745.6078431373,37.39732456129034,0.038416706089551056,2010-02-28,BN.PA
1.088285677615791,0.5048744604082316,0.015362438402062452,1.6703414357078603,4516829.333333333,20.156932858103588,0.07020515989719356,2010-02-28,BNP.PA
0.3180119923123328,0.3057890998563443,0.2431803629974395,0.5146408629822969,871266.337254902,26.668243559919922,0.05560054614435872,2010-02-28,BVI.PA
0.3113962165131483,0.294592382520952,0.007377436228990028,0.6863551017901968,2922001.619607843,48.351619116020615,0.05312081422158177,2010-02-28,CA.PA
0.5254098642726766,0.35295467519251333,0.16342500014069333,0.9551301569361688,1232121.8509803922,35.039826332037194,0.07787796806747727,2010-02-28,CAP.PA
1.1256677691757608,0.5158917134682631,0.008557264724526498,1.6510619884488134,9451714.952941176,36.13930114325919,0.11396675981544102,2010-02-28,CS.PA
0.6154799536014097,0.339456874377321,0.008576425013017908,1.2112986905879508,2084672.1176470588,19.41607890581001,0.1348501849499315,2010-02-28,DG.PA
0.5521322351713327,0.2485700259714806,0.13948777149311642,0.5929053266402643,2447525.3725490198,33.99111754270302,0.03534249197283956,2010-02-28,DSY.PA
0.6491239909067974,0.19452922408195672,0.051837155111661565,0.34952817316137186,643158.5960784314,20.329447740387735,0.06716362730804204,2010-02-28,EL.PA
0.557280562215372,0.4072473122318096,0.009573892920509586,1.2895416326016356,1516667.3607843136,26.039460226250224,0.1011833761174794,2010-02-28,EN.PA
0.15363558335540595,0.31007675850567923,0.00686606365440446,0.8384145651857109,4774052.443137255,41.20754759000722,0.06043746931148197,2010-02-28,ENGI.PA
0.06254707199751275,0.46967530668403623,0.28672731177416005,0.6138257365113139,431645.49019607843,88.15535493791005,0.009276652203789482,2010-02-28,ERF.PA
0.7596168174496591,0.48671790424802847,0.08574783729888569,1.4077526751206602,4026638.874509804,11.976815238103718,0.15259878406138894,2010-02-28,GLE.PA
-0.053292635697191004,0.2825594477741481,0.7900604517904445,0.3967909441163109,603659.0549019608,48.65766329636597,0.012778575234985379,2010-02-28,HO.PA
0.879116601340419,0.3798466417464302,0.07161387102905216,1.051033810268079,639156.3882352941,25.111684072329037,0.16941493243494232,2010-02-28,KER.PA
1.0234262001530796,0.3803872976202231,0.9567086112359544,1.085183328794408,494638.7725490196,18.25613368406527,0.017177742774185267,2010-02-28,LR.PA
0.7996304857993948,0.31760522343846226,0.11737224435412813,1.0143276782557626,1253656.5411764707,36.57781121246456,0.087186080790155,2010-02-28,MC.PA
1.030689615839492,0.4743793549376884,0.030822051887718558,1.4334327914047194,4253015.407843137,52.723932799723784,0.0650011625163529,2010-02-28,ML.PA
0.8665820733173839,0.593991005139848,0.003199084505010894,1.8707510729432884,5572209.180392157,15.357560260414122,0.16160190382715456,2010-02-28,MT.AS
0.5236837008535484,0.2507484198704382,0.017170695026855965,0.6705515464963026,990649.968627451,30.691611670801908,0.024204037806206724,2010-02-28,OR.PA
0.0474029738615962,0.2062691398998549,0.033753315425737736,0.49319624335453555,9395497.925490197,18.275538498739035,0.028446958867884176,2010-02-28,ORA.PA
0.6117186677575002,0.2745659237667202,0.03061549682571864,0.6251532109379883,794884.7725490197,29.79305339471043,0.09354502724946978,2010-02-28,PUB.PA
0.3627791455844236,0.2989383286681413,0.01396827270908526,0.5747148488205317,1064630.7568627452,45.500001516686226,0.13627306178179288,2010-02-28,RI.PA
0.4901507112852723,0.2580626929480879,0.2592847288055028,0.5799458102217205,99408.9568627451,23.99916693912124,0.03899393678859586,2010-02-28,RMS.PA
1.6203908839573473,0.580916278053926,0.014466141356031272,1.7004958261145449,2924813.305882353,58.848887387891544,0.14900639780450398,2010-02-28,RNO.PA
1.1745993149885852,0.4106270331075576,0.9993977239754515,0.8458867602508178,766774.8117647059,40.14633949600383,0.11689804552957739,2010-02-28,SAF.PA
0.38488469496743405,0.25735280474399813,0.01263736731728452,0.5262570235517023,3698700.811764706,44.0536310617464,0.027364356554926195,2010-02-28,SAN.PA
0.9568917502308407,0.4989700852429329,0.7007287862314957,1.6822376706244009,2985739.117647059,23.908922123195254,0.03128612737222736,2010-02-28,SGO.PA
0.9099995669739873,0.6665737261802697,0.12423582692071027,1.4081234914354426,6024.321568627451,79.2490178416283,0.2683247776752766,2010-02-28,STLAP.PA
0.858734037646911,0.445708062569156,0.9165595168897712,1.1874353462409488,4884292.6823529415,33.11985244755563,0.15880497788625125,2010-02-28,STMPA.PA
0.7447377616551636,0.36594234012681776,0.012479319069419957,1.2106995530410947,2413495.7647058824,26.222828639667703,0.1072296271399793,2010-02-28,SU.PA
0.08694666218247793,0.31476399466865856,0.05687572714471994,0.5242842418465746,240995.2274509804,62.89113595059271,0.08927814090240616,2010-02-28,TEP.PA
0.15453781807819,0.2736684312655843,0.016877813566828027,0.9468956884295684,6816806.039215687,18.268256217207124,0.04880465496815489,2010-02-28,TTE.PA
0.46652009018888996,0.3368549726317921,0.029503260684110542,0.7988204850113324,2102071.807843137,54.626631677366625,0.07853844915197583,2010-02-28,VIE.PA
0.6739837072363135,0.35043695562002336,0.04506114175714074,0.9637198197738478,1648448.7431906615,74.35850498531298,0.04956061252048194,2010-03-31,AC.PA
0.629005792515039,0.4395248444012735,0.005577229928047652,1.5362312247542225,6508384.20233463,59.44905624889181,-0.16512341037755807,2010-03-31,ACA.PA
0.5030499182549932,0.25856696058684836,0.007410321149139262,0.9469539468971949,1731861.7315175098,19.05098990202646,-0.011813740753736313,2010-03-31,AI.PA
0.7291742071406331,0.37264010681422777,0.004598363206662174,0.9994653049137525,2677532.9727626457,12.449514745331708,-0.058073255931675116,2010-03-31,AIR.PA
0.33111376229736966,0.22363393852735292,0.01198379524407325,0.5314154584432226,2774232.1556420233,51.26357167608969,-0.004932678254623735,2010-03-31,BN.PA
0.8664808927610061,0.4022463577291755,0.006566546704402166,1.4669088705299866,4248938.821011673,44.53666044940713,-0.08318681455215382,2010-03-31,BNP.PA
0.40740396025781234,0.26481758463123556,0.015905642868839366,0.3872183040190322,777326.7392996108,39.55040646648285,0.08256935350273431,2010-03-31,BVI.PA
0.25774969552835336,0.27076122971436634,0.004835845757171976,0.7107997275935517,2768012.894941634,48.871973423425054,0.032366680828218364,2010-03-31,CA.PA
